  6.5167357E-09  3.1506733E-01  2.4859691E+00  3.4089648E+00  2.6126116E+00  5.6076689E+00  2.6130017E+00  3.4093724E+00  2.4858545E+00  3.1506731E-01  6.5168133E-09
 -1.0728837E-08  5.4577788E-01  2.7085390E+00  3.6265802E+00  2.8362715E+00  1.1228924E+01  2.8366668E+00  3.6269937E+00  2.7084232E+00  5.4577792E-01 -1.0728837E-08
  1.3907751E-08  8.4535628E-01  3.0000143E+00  3.9131575E+00  3.1288143E+00  1.8330534E+01  3.1292145E+00  3.9135764E+00  2.9998971E+00  8.4535632E-01  1.3907751E-08
  3.1828880E-08  1.2248008E+00  3.3714065E+00  4.2797069E+00  3.5012518E+00  2.7223400E+01  3.5016573E+00  4.2801312E+00  3.3712881E+00  1.2248008E+00  3.1828880E-08
  1.1920929E-08  1.6962540E+00  3.8348694E+00  4.7383812E+00  3.9657383E+00  3.8270880E+01  3.9661489E+00  4.7388112E+00  3.8347496E+00  1.6962540E+00  1.1920929E-08
  4.1643856E-08  2.2731072E+00  4.4038020E+00  5.3025783E+00  4.5356732E+00  5.1894994E+01  4.5360891E+00  5.3030142E+00  4.4036810E+00  2.2731072E+00  4.1643701E-08
 -4.3551128E-08  2.9701117E+00  5.0929620E+00  5.9870550E+00  5.2258146E+00  6.8582982E+01  5.2262360E+00  5.9874972E+00  5.0928398E+00  2.9701117E+00 -4.3551128E-08
 -1.8994014E-08  3.8035026E+00  5.9185887E+00  6.8080496E+00  6.0524019E+00  8.8894269E+01  6.0528287E+00  6.8084971E+00  5.9184652E+00  3.8035025E+00 -1.8994014E-08
 -1.2318291E-09  4.7911302E+00  6.8985352E+00  7.7834142E+00  7.0332892E+00  1.1346780E+02  7.0337213E+00  7.7838679E+00  6.8984102E+00  4.7911302E+00 -1.2318291E-09
  1.4901161E-08  5.9526673E+00  8.0524759E+00  8.9328220E+00  8.1881507E+00  1.4302953E+02  8.1885884E+00  8.9332810E+00  8.0523496E+00  5.9526674E+00  1.4901161E-08
  6.9928643E-09  2.1041247E-02  2.1333162E+00  3.0158497E+00  2.2724307E+00 -1.9283471E+00  2.2728421E+00  3.0162799E+00  2.1331960E+00  2.1041238E-02  6.9943788E-09
 -1.9470851E-09  1.4089036E-01  2.2447643E+00  3.1226614E+00  2.3847554E+00  1.4172379E+00  2.3851723E+00  3.1230976E+00  2.2446429E+00  1.4089037E-01 -1.9470851E-09
 -9.2983251E-09  3.0882369E-01  2.4046257E+00  3.2779450E+00  2.5454667E+00  5.7240801E+00  2.5458893E+00  3.2783874E+00  2.4045028E+00  3.0882371E-01 -9.2983251E-09
  1.5656153E-08  5.3331288E-01  2.6212539E+00  3.4900456E+00  2.7629267E+00  1.1205551E+01  2.7633547E+00  3.4904939E+00  2.6211296E+00  5.3331289E-01  1.5656153E-08
  2.3285548E-08  8.2372736E-01  2.9039920E+00  3.7683057E+00  3.0464784E+00  1.8113793E+01  3.0469121E+00  3.7687602E+00  2.9038665E+00  8.2372734E-01  2.3285548E-08
 -2.3652877E-08  1.1904093E+00  3.2631592E+00  4.1230438E+00  3.4064422E+00  2.6744707E+01  3.4068816E+00  4.1235047E+00  3.2630323E+00  1.1904093E+00 -2.3653343E-08
 -8.9208574E-09  1.6447570E+00  3.7101335E+00  4.5656370E+00  3.8541953E+00  3.7443297E+01  3.8546400E+00  4.5661037E+00  3.7100052E+00  1.6447569E+00 -8.9207992E-09
 -3.0239424E-08  2.1993193E+00  4.2574463E+00  5.1086157E+00  4.4022701E+00  5.0609296E+01  4.4027206E+00  5.1090886E+00  4.2573165E+00  2.1993193E+00 -3.0239424E-08
  2.6226042E-09  2.8678989E+00  4.9188846E+00  5.7657660E+00  5.0644538E+00  6.6703115E+01  5.0649101E+00  5.7662450E+00  4.9187533E+00  2.8678989E+00  2.6226042E-09
  9.3777975E-09  3.6656643E+00  5.7096036E+00  6.5522420E+00  5.8559018E+00  8.6252136E+01  5.8563636E+00  6.5527276E+00  5.7094709E+00  3.6656643E+00  9.3777975E-09
  6.9737440E-09  4.6092712E+00  6.6462475E+00  7.4846876E+00  6.7932587E+00  1.0985734E+02  6.7937267E+00  7.4851795E+00  6.6461135E+00  4.6092712E+00  6.9737440E-09
  9.1393817E-09  5.7170469E+00  7.7471340E+00  8.5814190E+00  7.8948423E+00  1.3819982E+02  7.8953162E+00  8.5819174E+00  7.7469985E+00  5.7170470E+00  9.1393817E-09
  8.0264384E-09  2.0659392E-02  2.0591880E+00  2.8960216E+00  2.2098677E+00 -1.6636224E+00  2.2103131E+00  2.8964883E+00  2.0590590E+00  2.0659397E-02  8.0270791E-09
  4.3710075E-10  1.3849109E-01  2.1692448E+00  3.0018317E+00  2.3205703E+00  1.6160441E+00  2.3210218E+00  3.0023049E+00  2.1691145E+00  1.3849108E-01  4.3710075E-10
  4.6094259E-09  3.0258770E-01  2.3269209E+00  3.1553012E+00  2.4788828E+00  5.8256476E+00  2.4793404E+00  3.1557810E+00  2.3267890E+00  3.0258771E-01  4.6094259E-09
  3.0199689E-09  5.2094177E-01  2.5387327E+00  3.3629517E+00  2.6913166E+00  1.1169170E+01  2.6917801E+00  3.3634380E+00  2.5385994E+00  5.2094176E-01  3.0199689E-09
  2.1696091E-08  8.0237408E-01  2.8135251E+00  3.6336268E+00  2.9667170E+00  1.7887052E+01  2.9671864E+00  3.6341197E+00  2.8133902E+00  8.0237407E-01  2.1696091E-08
  3.6756198E-09  1.1566025E+00  3.1610370E+00  3.9770648E+00  3.3148226E+00  2.6260754E+01  3.3152981E+00  3.9775642E+00  3.1609007E+00  1.1566025E+00  3.6756198E-09
  7.8280765E-09  1.5943182E+00  3.5919786E+00  4.4039752E+00  3.7463444E+00  3.6617628E+01  3.7468261E+00  4.4044816E+00  3.5918408E+00  1.5943182E+00  7.8280765E-09
 -5.3008399E-08  2.1272722E+00  4.1181178E+00  4.9261246E+00  4.2730498E+00  4.9336024E+01  4.2735378E+00  4.9266379E+00  4.1179783E+00  2.1272722E+00 -5.3008399E-08
  7.5499220E-10  2.7683693E+00  4.7523740E+00  5.5564326E+00  4.9078594E+00  6.4850656E+01  4.9083535E+00  5.5569526E+00  4.7522331E+00  2.7683694E+00  7.5499220E-10
  2.9623509E-08  3.5317708E+00  5.5089215E+00  6.3090721E+00  5.6649472E+00  8.3658289E+01  5.6654477E+00  6.3095990E+00  5.5087790E+00  3.5317708E+00  2.9623509E-08
  6.2783551E-09  4.4330061E+00  6.4033012E+00  7.1995831E+00  6.5598543E+00  1.0632372E+02  6.5603611E+00  7.2001169E+00  6.4031573E+00  4.4330061E+00  6.2783551E-09
 -9.1870628E-08  5.4891357E+00  7.4525834E+00  8.2450351E+00  7.6096516E+00  1.3348537E+02  7.6101647E+00  8.2455761E+00  7.4524379E+00  5.4891356E+00 -9.1870628E-08
 -6.5964778E-09  2.0298644E-02  1.9826205E+00  2.7779457E+00  2.1422388E+00 -1.4144800E+00  2.1427212E+00  2.7784522E+00  1.9824820E+00  2.0298637E-02 -6.5960167E-09
 -1.1006991E-08  1.3608667E-01  2.0958148E+00  2.8871941E+00  2.2559263E+00  1.7993958E+00  2.2564149E+00  2.8877077E+00  2.0956748E+00  1.3608667E-01 -1.1006991E-08
  1.0331472E-08  2.9636813E-01  2.2478202E+00  3.0353153E+00  2.4083931E+00  5.9127341E+00  2.4088883E+00  3.0358358E+00  2.2476786E+00  2.9636813E-01  1.0331472E-08
 -1.0967255E-08  5.0867693E-01  2.4521189E+00  3.2357687E+00  2.6131418E+00  1.1120332E+01  2.6136437E+00  3.2362967E+00  2.4519757E+00  5.0867692E-01 -1.0967255E-08
 -1.3987223E-08  7.8131068E-01  2.7169892E+00  3.4968336E+00  2.8784512E+00  1.7651245E+01  2.8789595E+00  3.4973686E+00  2.7168443E+00  7.8131068E-01 -1.3987223E-08
 -6.7551931E-09  1.1233932E+00  3.0515370E+00  3.8276144E+00  3.2134273E+00  2.5772952E+01  3.2139423E+00  3.8281567E+00  3.0513905E+00  1.1233932E+00 -6.7551931E-09
 -4.0928526E-09  1.5449445E+00  3.4657652E+00  4.2381137E+00  3.6280732E+00  3.5795780E+01  3.6285948E+00  4.2386636E+00  3.4656171E+00  1.5449445E+00 -4.0928526E-09
 -4.0133794E-09  2.0569594E+00  3.9706530E+00  4.7393100E+00  4.1333682E+00  4.8077512E+01  4.1338965E+00  4.7398670E+00  3.9705032E+00  2.0569594E+00 -4.0133794E-09
 -2.1457676E-09  2.6714938E+00  4.5782416E+00  5.3432432E+00  4.7413532E+00  6.3028244E+01  4.7418887E+00  5.3438078E+00  4.5780901E+00  2.6714938E+00 -2.1457676E-09
 -2.8689703E-08  3.4017583E+00  5.3017276E+00  6.0631101E+00  5.4652261E+00  8.1115481E+01  5.4657684E+00  6.0636823E+00  5.3015745E+00  3.4017584E+00 -2.8689703E-08
  2.0583472E-08  4.2622211E+00  6.1555662E+00  6.9133645E+00  6.3194409E+00  1.0286952E+02  6.3199903E+00  6.9139442E+00  6.1554114E+00  4.2622212E+00  2.0583472E-08
  6.8346660E-09  5.2687508E+00  7.1556138E+00  7.9098626E+00  7.3198558E+00  1.2888825E+02  7.3204118E+00  7.9104496E+00  7.1554574E+00  5.2687509E+00  6.8346660E-09
  1.9876815E-09  1.9959865E-02  1.9051622E+00  2.6625204E+00  2.0716322E+00 -1.1798576E+00  2.0721548E+00  2.6630701E+00  1.9050133E+00  1.9959864E-02  1.9859614E-09
  9.5268094E-09  1.3368587E-01  2.0063527E+00  2.7600734E+00  2.1731456E+00  1.9697907E+00  2.1736753E+00  2.7606308E+00  2.0062020E+00  1.3368588E-01  9.5268094E-09
 -9.0201698E-09  2.9017929E-01  2.1588122E+00  2.9089237E+00  2.3259272E+00  5.9887217E+00  2.3264639E+00  2.9094888E+00  2.1586598E+00  2.9017929E-01 -9.0201698E-09
 -7.2320306E-09  4.9653615E-01  2.3610525E+00  3.1075906E+00  2.5284807E+00  1.1062864E+01  2.5290243E+00  3.1081633E+00  2.3608983E+00  4.9653615E-01 -7.2320306E-09
  2.2212665E-08  7.6055541E-01  2.6208775E+00  3.3638774E+00  2.7886101E+00  1.7410300E+01  2.7891611E+00  3.3644580E+00  2.6207217E+00  7.6055542E-01  2.2212665E-08
 -2.1298727E-08  1.0907963E+00  2.9468510E+00  3.6863475E+00  3.1148796E+00  2.5285051E+01  3.1154380E+00  3.6869362E+00  2.9466935E+00  1.0907963E+00 -2.1298727E-08
 -3.2186509E-09  1.4966419E+00  3.3483604E+00  4.0843879E+00  3.5166769E+00  3.4981092E+01  3.5172422E+00  4.0849846E+00  3.3482012E+00  1.4966419E+00 -3.2186509E-09
 -1.4662743E-08  1.9883717E+00  3.8356895E+00  4.5682812E+00  4.0042852E+00  4.6836508E+01  4.0048578E+00  4.5688859E+00  3.8355284E+00  1.9883717E+00 -1.4662743E-08
 -2.7418136E-08  2.5772394E+00  4.4200960E+00  5.1492850E+00  4.5889628E+00  6.1237852E+01  4.5895429E+00  5.1498979E+00  4.4199332E+00  2.5772394E+00 -2.7418136E-08
  1.5338262E-08  3.2755591E+00  5.1138975E+00  5.8397161E+00  5.2830276E+00  7.8624726E+01  5.2836151E+00  5.8403369E+00  5.1137328E+00  3.2755591E+00  1.5338262E-08
  3.8941714E-09  4.0967989E+00  5.9305658E+00  6.6530454E+00  6.0999515E+00  9.9494597E+01  6.1005466E+00  6.6536746E+00  5.9303997E+00  4.0967990E+00  3.8941714E-09
 -7.9472846E-10  5.0557075E+00  6.8848534E+00  7.6040244E+00  7.0544867E+00  1.2440691E+02  7.0550893E+00  7.6046621E+00  6.8846852E+00  5.0557075E+00 -7.9472846E-10
  1.0789344E-08  1.9644251E-02  1.8870693E+00  2.6095650E+00  2.0586419E+00 -9.5868528E-01  2.0592081E+00  2.6101613E+00  1.8869092E+00  1.9644250E-02  1.0787538E-08
 -1.6689301E-08  1.3129020E-01  1.9950682E+00  2.7141582E+00  2.1668598E+00  2.1265667E+00  2.1674338E+00  2.7147632E+00  1.9949064E+00  1.3129021E-01 -1.6689301E-08
 -3.0199686E-09  2.8402349E-01  2.1415969E+00  2.8573180E+00  2.3135964E+00  6.0515269E+00  2.3141782E+00  2.8579313E+00  2.1414333E+00  2.8402350E-01 -3.0199686E-09
  4.2915343E-09  4.8452187E-01  2.3359036E+00  3.0482878E+00  2.5081046E+00  1.0993536E+01  2.5086941E+00  3.0489097E+00  2.3357380E+00  4.8452186E-01  4.2915343E-09
  1.4305174E-08  7.4010942E-01  2.5853137E+00  3.2943929E+00  2.7577096E+00  1.7160078E+01  2.7583068E+00  3.2950233E+00  2.5851463E+00  7.4010941E-01  1.4305057E-08
  1.0172526E-08  1.0588089E+00  2.8978513E+00  3.6036563E+00  3.0704357E+00  2.4792205E+01  3.0710406E+00  3.6042955E+00  2.8976821E+00  1.0588089E+00  1.0172526E-08
  4.9273179E-09  1.4493998E+00  3.2822971E+00  3.9848588E+00  3.4550635E+00  3.4168178E+01  3.4556765E+00  3.9855067E+00  3.2821261E+00  1.4493997E+00  4.9273179E-09
 -2.1378200E-08  1.9214843E+00  3.7482545E+00  4.4476027E+00  3.9211964E+00  4.5607195E+01  3.9218174E+00  4.4482595E+00  3.7480815E+00  1.9214844E+00 -2.1378200E-08
  2.4477641E-08  2.4855591E+00  4.3062206E+00  5.0023850E+00  4.4793321E+00  5.9473301E+01  4.4799610E+00  5.0030507E+00  4.3060456E+00  2.4855591E+00  2.4477641E-08
 -4.2915352E-09  3.1530926E+00  4.9676648E+00  5.6606743E+00  5.1409397E+00  7.6179484E+01  5.1415767E+00  5.6613489E+00  4.9674878E+00  3.1530926E+00 -4.2915352E-09
 -5.0385794E-08  3.9366119E+00  5.7451148E+00  6.4349975E+00  5.9185472E+00  9.6191977E+01  5.9191923E+00  6.4356809E+00  5.7449358E+00  3.9366119E+00 -5.0385794E-08
 -2.8292339E-08  4.8498136E+00  6.6522675E+00  7.3390512E+00  6.8258516E+00  1.2003373E+02  6.8265048E+00  7.3397441E+00  6.6520868E+00  4.8498135E+00 -2.8292339E-08
  4.7685958E-09  1.9352879E-02  1.8422236E+00  2.5325064E+00  2.0175203E+00 -7.4989267E-01  2.0181339E+00  2.5331541E+00  1.8420515E+00  1.9352879E-02  4.7681472E-09
 -1.8874801E-09  1.2890720E-01  1.9445770E+00  2.6316793E+00  2.1199863E+00  2.2710102E+00  2.1206084E+00  2.6323363E+00  1.9444028E+00  1.2890720E-01 -1.8874801E-09
 -1.9868212E-09  2.7791388E-01  2.0868361E+00  2.7707750E+00  2.2623647E+00  6.1027237E+00  2.2629951E+00  2.7714411E+00  2.0866598E+00  2.7791388E-01 -1.9868212E-09
  8.7420146E-09  4.7265142E-01  2.2748759E+00  2.9556805E+00  2.4505186E+00  1.0914258E+01  2.4511573E+00  2.9563559E+00  2.2746978E+00  4.7265142E-01  8.7420146E-09
 -1.4861367E-08  7.1999193E-01  2.5155683E+00  3.1932671E+00  2.6913201E+00  1.6902846E+01  2.6919672E+00  3.1939519E+00  2.5153882E+00  7.1999195E-01 -1.4861483E-08
  1.7841657E-08  1.0274487E+00  2.8164258E+00  3.4910473E+00  2.9922818E+00  2.4297040E+01  2.9929373E+00  3.4917415E+00  2.8162437E+00  1.0274487E+00  1.7841657E-08
 -7.1724259E-09  1.4032292E+00  3.1856558E+00  3.8572276E+00  3.3616106E+00  3.3359992E+01  3.3622749E+00  3.8579312E+00  3.1854717E+00  1.4032292E+00 -7.1724259E-09
 -3.4570887E-09  1.8562957E+00  3.6322196E+00  4.3007689E+00  3.8082686E+00  4.4392799E+01  3.8089415E+00  4.3014823E+00  3.6320335E+00  1.8562957E+00 -3.4570500E-09
 -7.1525572E-09  2.3964297E+00  4.1658982E+00  4.8314517E+00  4.3420364E+00  5.7737990E+01  4.3427182E+00  4.8321746E+00  4.1657100E+00  2.3964297E+00 -7.1525572E-09
 -2.4636587E-08  3.0343034E+00  4.7973628E+00  5.4599466E+00  4.9735858E+00  7.3783183E+01  4.9742759E+00  5.4606794E+00  4.7971726E+00  3.0343034E+00 -2.4636587E-08
  1.5258790E-08  3.7815585E+00  5.5382547E+00  6.1978946E+00  5.7145576E+00  9.2964909E+01  5.7152566E+00  6.1986370E+00  5.5380623E+00  3.7815585E+00  1.5258790E-08
 -4.3551051E-08  4.6509035E+00  6.4012813E+00  7.0580021E+00  6.5776594E+00  1.1577153E+02  6.5783674E+00  7.0587546E+00  6.4010870E+00  4.6509035E+00 -4.3551206E-08
 -3.2585584E-09  1.9086749E-02  1.7817825E+00  2.4421711E+00  1.9596999E+00 -5.5238671E-01  1.9603649E+00  2.4428744E+00  1.7815974E+00  1.9086745E-02 -3.2582161E-09
  2.0662939E-09  1.2653939E-01  1.8825289E+00  2.5398991E+00  2.0605017E+00  2.4047653E+00  2.0611757E+00  2.5406123E+00  1.8823416E+00  1.2653939E-01  2.0662939E-09
 -1.2715658E-08  2.7185451E-01  2.0212204E+00  2.6756061E+00  2.1992400E+00  6.1443966E+00  2.1999231E+00  2.6763294E+00  2.0210309E+00  2.7185450E-01 -1.2715658E-08
  2.6226044E-09  4.6092989E-01  2.2037259E+00  2.8551538E+00  2.3817887E+00  1.0827453E+01  2.3824808E+00  2.8558872E+00  2.2035343E+00  4.6092989E-01  2.6226044E-09
  1.7483639E-09  7.0020760E-01  2.4364869E+00  3.0849828E+00  2.6145886E+00  1.6641268E+01  2.6152901E+00  3.0857265E+00  2.4362931E+00  7.0020762E-01  1.7484414E-09
  1.5338262E-08  9.9671740E-01  2.7265325E+00  3.3721222E+00  2.9046695E+00  2.3802361E+01  2.9053802E+00  3.3728762E+00  2.7263366E+00  9.9671742E-01  1.5338262E-08
 -8.9606037E-09  1.3581254E+00  3.0815279E+00  3.7242364E+00  3.2596965E+00  3.2559377E+01  3.2604164E+00  3.7250008E+00  3.0813299E+00  1.3581254E+00 -8.9605261E-09
 -2.6623407E-09  1.7927886E+00  3.5098296E+00  4.1496815E+00  3.6880257E+00  4.3196078E+01  3.6887550E+00  4.1504564E+00  3.5096292E+00  1.7927886E+00 -2.6623407E-09
 -2.8530757E-08  2.3098143E+00  4.0205436E+00  4.6575635E+00  4.1987639E+00  5.6034451E+01  4.1995027E+00  4.6583490E+00  4.0203412E+00  2.3098143E+00 -2.8530757E-08
  2.8610235E-09  2.9191249E+00  4.6235917E+00  5.2578029E+00  4.8018324E+00  7.1437951E+01  4.8025805E+00  5.2585990E+00  4.6233870E+00  2.9191249E+00  2.8610235E-09
 -1.9391378E-08  3.6315298E+00  5.3297822E+00  5.9612082E+00  5.5080396E+00  8.9814889E+01  5.5087975E+00  5.9620148E+00  5.3295755E+00  3.6315298E+00 -1.9391378E-08
  7.2956087E-08  4.4588106E+00  6.1508957E+00  6.7795591E+00  6.3291664E+00  1.1162087E+02  6.3299338E+00  6.7803766E+00  6.1506867E+00  4.4588106E+00  7.2956087E-08
  9.5497679E-10  1.8846766E-02  1.7217075E+00  2.3541825E+00  1.9014145E+00 -3.6500129E-01  1.9021354E+00  2.3549462E+00  1.7215084E+00  1.8846766E-02  9.5237184E-10
  1.2000402E-08  1.2419767E-01  1.8205948E+00  2.4502228E+00  2.0002851E+00  2.5291834E+00  2.0010156E+00  2.4509977E+00  1.8203933E+00  1.2419768E-01  1.2000402E-08
  8.3446522E-10  2.6586574E-01  1.9558563E+00  2.5826538E+00  2.1355349E+00  6.1780595E+00  2.1362753E+00  2.5834396E+00  1.9556526E+00  2.6586573E-01  8.3446522E-10
 -5.0067903E-09  4.4938572E-01  2.1330226E+00  2.7570134E+00  2.3126866E+00  1.0734772E+01  2.3134368E+00  2.7578102E+00  2.1328166E+00  4.4938572E-01 -5.0067903E-09
  6.8346664E-09  6.8079083E-01  2.3581263E+00  2.9793341E+00  2.5377726E+00  1.6377106E+01  2.5385329E+00  2.9801422E+00  2.3579180E+00  6.8079085E-01  6.8346664E-09
 -1.5894606E-10  9.6665216E-01  2.6377377E+00  3.2561858E+00  2.8173633E+00  2.3310000E+01  2.8181337E+00  3.2570050E+00  2.6375271E+00  9.6665219E-01 -1.5894606E-10
  2.4080277E-08  1.3141233E+00  2.9790097E+00  3.5947209E+00  3.1586117E+00  3.1768187E+01  3.1593922E+00  3.5955514E+00  2.9787967E+00  1.3141233E+00  2.4080277E-08
  2.3841860E-09  1.7309899E+00  3.3897270E+00  4.0027239E+00  3.5693024E+00  4.2018843E+01  3.5700931E+00  4.0035658E+00  3.3895117E+00  1.7309899E+00  2.3841860E-09
 -1.9470851E-08  2.2257236E+00  3.8783603E+00  4.4886649E+00  4.0579065E+00  5.4364354E+01  4.0587074E+00  4.4895183E+00  3.8781428E+00  2.2257236E+00 -1.9470851E-08
 -4.4504800E-09  2.8075411E+00  4.4541257E+00  5.0617597E+00  4.6336398E+00  6.9145181E+01  4.6344509E+00  5.0626246E+00  4.4539057E+00  2.8075411E+00 -4.4504800E-09
  1.6053518E-08  3.4864699E+00  5.1270494E+00  5.7320338E+00  5.3065284E+00  8.6742851E+01  5.3073501E+00  5.7329107E+00  5.1268271E+00  3.4864698E+00  1.6053518E-08
 -8.9009604E-09  4.2734220E+00  5.9080426E+00  6.5103980E+00  6.0874837E+00  1.0758196E+02  6.0883158E+00  6.5112866E+00  5.9078180E+00  4.2734220E+00 -8.9009604E-09
  3.4978786E-09  1.8633572E-02  1.6634417E+00  2.2697491E+00  1.8442338E+00 -1.8645834E-01  1.8450152E+00  2.2705788E+00  1.6632276E+00  1.8633576E-02  3.4957333E-09
  1.4106433E-08  1.2187238E-01  1.7604466E+00  2.3640315E+00  1.9411816E+00  2.6455122E+00  1.9419736E+00  2.3648730E+00  1.7602301E+00  1.2187237E-01  1.4106433E-08
 -1.0649363E-08  2.5992538E-01  1.8923187E+00  2.4932037E+00  2.0729933E+00  6.2049116E+00  2.0737960E+00  2.4940572E+00  1.8920997E+00  2.5992538E-01 -1.0649363E-08
